frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,dtls.handshake.extension.len,dtls.handshake.extension.type,dtls.handshake.session_id,dtls.handshake.session_id_length,dtls.handshake.session_ticket_length,dtls.handshake.sig_hash_alg_len,dtls.handshake.sig_len,dtls.handshake.version,dtls.heartbeat_message.padding,dtls.heartbeat_message.payload_length,dtls.heartbeat_message.payload_length.invalid,dtls.record.content_type,dtls.record.content_type,dtls.record.length,dtls.record.sequence_number,dtls.record.version,dtls.change_cipher_spec,dtls.fragment.count,dtls.handshake.cert_type.types_len,dtls.handshake.certificate_length,dtls.handshake.certificates_length,dtls.handshake.cipher_suites_length,dtls.handshake.comp_methods_length,dtls.handshake.exponent_len,dtls.handshake.extension.len,dtls.handshake.extensions_alpn_str,dtls.handshake.extensions_alpn_str_len,dtls.handshake.extensions_key_share_client_length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.payload
"364","Dec 31, 1969 19:55:46.553475000 EST","127.0.0.1","127.0.0.1","6","53","53","1","0",,,,"64","119","5","90","13","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3342.553475000","0.000000000","3342.553475000","0.000000000","36353020425720302031330d0a"
"365","Dec 31, 1969 19:55:46.554475000 EST","127.0.0.1","127.0.0.1","6","40","40","1","0",,,,"64","4309","91","4294967295","0","0","0","0x0010","11.001000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3342.554475000","0.001000000","3342.554475000","0.001000000",
"366","Dec 31, 1969 19:55:46.554475000 EST","127.0.0.1","127.0.0.1","6","40","40","1","0",,,,"64","4309","91","4294967295","0","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3342.554475000","0.000000000","3342.554475000","0.000000000",
"367","Dec 31, 1969 19:55:47.553491000 EST","127.0.0.1","127.0.0.1","6","55","55","1","0",,,,"64","119","5","91","15","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3343.553491000","0.999016000","3343.553491000","0.999016000","363530204257203533362031330d0a"
"368","Dec 31, 1969 19:55:47.553491000 EST","127.0.0.1","127.0.0.1","6","55","55","1","0",,,,"64","119","5","91","15","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3343.553491000","0.000000000","3343.553491000","0.000000000","363530204257203533362031330d0a"
"369","Dec 31, 1969 19:55:47.554491000 EST","127.0.0.1","127.0.0.1","6","40","40","1","0",,,,"64","4309","92","4294967295","0","0","0","0x0010","11.001016000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3343.554491000","0.001000000","3343.554491000","0.001000000",
"370","Dec 31, 1969 19:55:47.554491000 EST","127.0.0.1","127.0.0.1","6","40","40","1","0",,,,"64","4309","92","4294967295","0","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3343.554491000","0.000000000","3343.554491000","0.000000000",
"371","Dec 31, 1969 19:55:48.340491000 EST","127.0.0.1","127.0.0.1","6","158","158","1","0",,,,"64","119","5","92","118","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3344.340491000","0.786000000","3344.340491000","0.786000000","36353020434952432033313135204641494c4544204255494c445f464c4147533d4e4545445f434150414349545920505552504f53453d47454e4552414c2054494d455f435245415445443d323030302d30312d30315430303a35353a34382e33343034393120524541534f4e3d4e4f504154480d0a"
"372","Dec 31, 1969 19:55:48.340491000 EST","127.0.0.1","127.0.0.1","6","158","158","1","0",,,,"64","119","5","92","118","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3344.340491000","0.000000000","3344.340491000","0.000000000","36353020434952432033313135204641494c4544204255494c445f464c4147533d4e4545445f434150414349545920505552504f53453d47454e4552414c2054494d455f435245415445443d323030302d30312d30315430303a35353a34382e33343034393120524541534f4e3d4e4f504154480d0a"
"373","Dec 31, 1969 19:55:48.341491000 EST","127.0.0.1","127.0.0.1","6","40","40","1","0",,,,"64","4309","93","4294967295","0","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3344.341491000","0.001000000","3344.341491000","0.001000000",
"374","Dec 31, 1969 19:55:48.341491000 EST","127.0.0.1","127.0.0.1","6","40","40","1","0",,,,"64","4309","93","4294967295","0","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3344.341491000","0.000000000","3344.341491000","0.000000000",
"375","Dec 31, 1969 19:55:48.553491000 EST","127.0.0.1","127.0.0.1","6","54","54","1","0",,,,"64","119","5","93","14","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3344.553491000","0.212000000","3344.553491000","0.212000000","3635302042572030203133330d0a"
"376","Dec 31, 1969 19:55:48.553491000 EST","127.0.0.1","127.0.0.1","6","54","54","1","0",,,,"64","119","5","93","14","0","0","0x0010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3344.553491000","0.000000000","3344.553491000","0.000000000","3635302042572030203133330d0a"
