frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,dtls.handshake.extension.len,dtls.handshake.extension.type,dtls.handshake.session_id,dtls.handshake.session_id_length,dtls.handshake.session_ticket_length,dtls.handshake.sig_hash_alg_len,dtls.handshake.sig_len,dtls.handshake.version,dtls.heartbeat_message.padding,dtls.heartbeat_message.payload_length,dtls.heartbeat_message.payload_length.invalid,dtls.record.content_type,dtls.record.content_type,dtls.record.length,dtls.record.sequence_number,dtls.record.version,dtls.change_cipher_spec,dtls.fragment.count,dtls.handshake.cert_type.types_len,dtls.handshake.certificate_length,dtls.handshake.certificates_length,dtls.handshake.cipher_suites_length,dtls.handshake.comp_methods_length,dtls.handshake.exponent_len,dtls.handshake.extension.len,dtls.handshake.extensions_alpn_str,dtls.handshake.extensions_alpn_str_len,dtls.handshake.extensions_key_share_client_length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.payload
"125","Dec  2, 2022 16:04:55.501368000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1204.431798000","7.706480000",,,
"126","Dec  2, 2022 16:05:09.745192000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1218.675622000","14.243824000",,,
"127","Dec  2, 2022 16:05:23.446569000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1232.376999000","13.701377000",,,
"128","Dec  2, 2022 16:05:37.703266000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1246.633696000","14.256697000",,,
"129","Dec  2, 2022 16:05:50.327189000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1259.257619000","12.623923000",,,
"130","Dec  2, 2022 16:06:04.494327000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1273.424757000","14.167138000",,,
"131","Dec  2, 2022 16:06:10.904878000 EST",,,,"380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1279.835308000","6.410551000",,,
"132","Dec  2, 2022 16:06:18.680105000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1287.610535000","7.775227000",,,
"133","Dec  2, 2022 16:06:32.922688000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1301.853118000","14.242583000",,,
"134","Dec  2, 2022 16:06:46.636748000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1315.567178000","13.714060000",,,
"135","Dec  2, 2022 16:07:00.884003000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1329.814433000","14.247255000",,,
"136","Dec  2, 2022 16:07:13.421454000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1342.351884000","12.537451000",,,
"137","Dec  2, 2022 16:07:27.679315000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1356.609745000","14.257861000",,,
"138","Dec  2, 2022 16:07:33.971263000 EST",,,,"380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1362.901693000","6.291948000",,,
"139","Dec  2, 2022 16:07:41.772456000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1370.702886000","7.801193000",,,
"140","Dec  2, 2022 16:07:55.518368000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1384.448798000","13.745912000",,,
"141","Dec  2, 2022 16:08:09.770066000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1398.700496000","14.251698000",,,
"142","Dec  2, 2022 16:08:23.451604000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1412.382034000","13.681538000",,,
"143","Dec  2, 2022 16:08:37.665972000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1426.596402000","14.214368000",,,
"144","Dec  2, 2022 16:08:50.746254000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1439.676684000","13.080282000",,,
"145","Dec  2, 2022 16:08:57.045338000 EST",,,,"380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1445.975768000","6.299084000",,,
"146","Dec  2, 2022 16:09:04.816944000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1453.747374000","7.771606000",,,
"147","Dec  2, 2022 16:09:18.532338000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1467.462768000","13.715394000",,,
"148","Dec  2, 2022 16:09:32.900686000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1481.831116000","14.368348000",,,
"149","Dec  2, 2022 16:09:46.642806000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1495.573236000","13.742120000",,,
"150","Dec  2, 2022 16:10:00.976345000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1509.906775000","14.333539000",,,
"151","Dec  2, 2022 16:10:14.022491000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1522.952921000","13.046146000",,,
"152","Dec  2, 2022 16:10:20.287208000 EST",,,,"380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1529.217638000","6.264717000",,,
"153","Dec  2, 2022 16:10:28.112897000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1537.043327000","7.825689000",,,
"154","Dec  2, 2022 16:10:41.855962000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1550.786392000","13.743065000",,,
"155","Dec  2, 2022 16:10:56.028174000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1564.958604000","14.172212000",,,
"156","Dec  2, 2022 16:11:09.833679000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1578.764109000","13.805505000",,,
"157","Dec  2, 2022 16:11:22.885143000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1591.815573000","13.051464000",,,
"158","Dec  2, 2022 16:11:37.110019000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1606.040449000","14.224876000",,,
"159","Dec  2, 2022 16:11:43.280463000 EST",,,,"380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1612.210893000","6.170444000",,,
"160","Dec  2, 2022 16:11:51.267355000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1620.197785000","7.986892000",,,
"161","Dec  2, 2022 16:12:04.947021000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1633.877451000","13.679666000",,,
"162","Dec  2, 2022 16:12:19.165879000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1648.096309000","14.218858000",,,
"163","Dec  2, 2022 16:12:32.888651000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1661.819081000","13.722772000",,,
"164","Dec  2, 2022 16:12:45.913661000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1674.844091000","13.025010000",,,
"165","Dec  2, 2022 16:12:56.275758000 EST",,,,"77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1685.206188000","10.362097000",,,
"166","Dec  2, 2022 16:13:00.075047000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1689.005477000","3.799289000",,,
"167","Dec  2, 2022 16:13:06.117507000 EST",,,,"380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1695.047937000","6.042460000",,,
"168","Dec  2, 2022 16:13:13.610127000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1702.540557000","7.492620000",,,
"169","Dec  2, 2022 16:13:27.802354000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1716.732784000","14.192227000",,,
"170","Dec  2, 2022 16:13:42.109994000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1731.040424000","14.307640000",,,
"171","Dec  2, 2022 16:13:55.808878000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1744.739308000","13.698884000",,,
"172","Dec  2, 2022 16:14:09.097857000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1758.028287000","13.288979000",,,
"173","Dec  2, 2022 16:14:23.041062000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1771.971492000","13.943205000",,,
"174","Dec  2, 2022 16:14:29.227338000 EST",,,,"380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1778.157768000","6.186276000",,,
"175","Dec  2, 2022 16:14:36.679707000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1785.610137000","7.452369000",,,
"176","Dec  2, 2022 16:14:50.906285000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1799.836715000","14.226578000",,,
"177","Dec  2, 2022 16:15:05.049330000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1813.979760000","14.143045000",,,
"178","Dec  2, 2022 16:15:19.070557000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1828.000987000","14.021227000",,,
"179","Dec  2, 2022 16:15:33.280457000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1842.210887000","14.209900000",,,
"180","Dec  2, 2022 16:15:46.239034000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1855.169464000","12.958577000",,,
"181","Dec  2, 2022 16:15:51.714505000 EST",,,,"380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1860.644935000","5.475471000",,,
"182","Dec  2, 2022 16:15:59.946041000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1868.876471000","8.231536000",,,
"183","Dec  2, 2022 16:16:14.138188000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1883.068618000","14.192147000",,,
"184","Dec  2, 2022 16:16:28.424102000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1897.354532000","14.285914000",,,
"185","Dec  2, 2022 16:16:42.423966000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1911.354396000","13.999864000",,,
"186","Dec  2, 2022 16:16:56.594990000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1925.525420000","14.171024000",,,
"187","Dec  2, 2022 16:16:56.931346000 EST",,,,"70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1925.861776000","0.336356000",,,
"188","Dec  2, 2022 16:17:09.495930000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1938.426360000","12.564584000",,,
"189","Dec  2, 2022 16:17:14.726693000 EST",,,,"380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1943.657123000","5.230763000",,,
"190","Dec  2, 2022 16:17:23.128094000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1952.058524000","8.401401000",,,
"191","Dec  2, 2022 16:17:37.353407000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1966.283837000","14.225313000",,,
"192","Dec  2, 2022 16:17:51.436645000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1980.367075000","14.083238000",,,
"193","Dec  2, 2022 16:18:05.451637000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1994.382067000","14.014992000",,,
"194","Dec  2, 2022 16:18:19.635544000 EST",,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008.565974000","14.183907000",,,
