SrcId,Rank,StartTime,LastTime,Trans,Flgs,Seq,Dur,RunTime,IdleTime,Mean,StdDev,Sum,Min,Max,SrcMac,DstMac,SrcOui,DstOui,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sCo,dCo,sTtl,dTtl,sHops,dHops,sIpId,dIpId,sMpls,dMpls,AutoId,sAS,dAS,iAS,Cause,NStrok,sNStrok,dNStrok,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,TotAppByte,SAppBytes,DAppBytes,PCRatio,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Retrans,SrcRetra,DstRetra,pRetran,SrcGap,DstGap,Rate,SrcRate,DstRate,Dir,SIntPkt,SIntDist,SIntPktAct,SIntActDist,SIntPktIdl,SIntIdlDist,DIntPkt,DIntDist,DIntPktAct,DIntActDist,DIntPktIdl,DIntIdlDist,SrcJitter,SrcJitAct,DstJitter,DstJitAct,State,Label,srcUdata,dstUdata,SrcWin,DstWin,sVlan,dVlan,sVid,dVid,sVpri,dVpri,SRange,ERange,SrcTCPBase,DstTCPBase,TcpRtt,SynAck,AckDat,TcpOpt,Inode,Offset,sMeanPktSz,dMeanPktSz,sPktSz,sMaxPktSz,dPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,dMinPktSz
0.0.0.0,,11:36:50.309339,11:36:50.308808,,          ,0,0.000531,,,,,,,,,,,,0,0,man,0,0,,,,,,,,,,,,,,,0,,,,Start,,,,0,0,0,0,0,0,0,0,0,,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,STA,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,,,,,,,
0.0.0.0,314,19:18:25.760718,19:18:25.760718,1,   d      ,4,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,40,576,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,0,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,1487,119,,,,,,,,,1552,1465,0.100000,0.100000,0.000000,,,65868,40.000000,576.000000,,,,,,,
0.0.0.0,315,19:18:28.155942,19:18:28.155942,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,66072,0.000000,0.000000,,,,,,,
0.0.0.0,316,19:18:31.318386,19:18:31.318386,0,          ,4,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,66284,0.000000,0.000000,,,,,,,
0.0.0.0,317,19:18:34.521222,19:18:34.521222,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,66496,0.000000,0.000000,,,,,,,
0.0.0.0,318,19:18:39.098776,19:18:39.098776,0,          ,4,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,66708,0.000000,0.000000,,,,,,,
0.0.0.0,319,19:18:42.090776,19:18:42.090776,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,66920,0.000000,0.000000,,,,,,,
0.0.0.0,320,19:18:50.041950,19:18:50.041950,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,67132,0.000000,0.000000,,,,,,,
0.0.0.0,321,19:18:50.775950,19:18:50.775950,0,          ,4,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,67344,0.000000,0.000000,,,,,,,
0.0.0.0,322,19:18:55.613950,19:18:55.613950,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,67556,0.000000,0.000000,,,,,,,
0.0.0.0,323,19:18:58.236950,19:18:58.236950,0,          ,4,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,67768,0.000000,0.000000,,,,,,,
0.0.0.0,324,19:19:04.027047,19:19:04.027047,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,67980,0.000000,0.000000,,,,,,,
0.0.0.0,325,19:19:07.054369,19:19:07.054369,0,          ,4,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,68192,0.000000,0.000000,,,,,,,
0.0.0.0,326,19:19:15.909981,19:19:15.909981,1,   s      ,4,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,4,2,2,1232,1152,80,0,0,0,-0.000000,0.000000,0.000000,0.000000,2,2,0,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,1487,119,,,,,,,,,1552,1465,0.100000,0.100000,0.000000,,,68404,576.000000,40.000000,,,,,,,
0.0.0.0,327,19:19:16.821981,19:19:16.821981,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,68616,0.000000,0.000000,,,,,,,
0.0.0.0,328,19:19:24.070981,19:19:24.070981,1,   *      ,3,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,4,2,2,1232,616,616,0,0,0,-0.000000,0.000000,0.000000,0.000000,2,1,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,916,152,,,,,,,,,1630,1465,0.100000,0.100000,0.000000,,,68828,308.000000,308.000000,,,,,,,
0.0.0.0,329,19:19:27.202981,19:19:27.202981,0,          ,4,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,69040,0.000000,0.000000,,,,,,,
0.0.0.0,330,19:19:30.596981,19:19:30.596981,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,69252,0.000000,0.000000,00000000,,00000000,,,,
0.0.0.0,331,19:19:31.091981,19:19:31.091981,1,   *      ,11,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,100.0.0.2,tcp,59790,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Start,,,,21,9,12,8587,3112,5475,0,0,0,-0.000000,0.000000,0.000000,0.000000,12,5,7,36.363636,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,4309,119,,,,,,,,,1,1,0.100000,0.100000,0.000000,,,69464,345.777771,456.250000,,,,,,,
0.0.0.0,332,19:19:32.347283,19:19:32.347283,1,   *      ,4,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,21,9,12,8322,4090,4232,0,0,0,-0.000000,0.000000,0.000000,0.000000,13,6,7,38.235294,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,1487,119,,,,,,,,,1585,1465,0.100000,0.100000,0.000000,,,69676,454.444458,352.666656,,,,,,,
0.0.0.0,333,19:19:36.918367,19:19:36.918367,1,   s      ,3,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,576,40,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,1,0,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,916,153,,,,,,,,,1630,1465,0.100000,0.100000,0.000000,,,69888,576.000000,40.000000,,,,,,,
0.0.0.0,334,19:19:37.304367,19:19:37.304367,1,   d      ,4,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,3,1,2,2712,40,2672,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,0,1,25.000000,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,1487,119,,,,,,,,,1585,1465,0.100000,0.100000,0.000000,,,70100,40.000000,1336.000000,,,,,,,
0.0.0.0,335,19:19:38.322367,19:19:38.322367,1,   *      ,11,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,100.0.0.2,tcp,59790,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,4,2,2,1232,616,616,0,0,0,-0.000000,0.000000,0.000000,0.000000,2,1,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,4309,119,,,,,,,,,1055,1465,0.100000,0.100000,0.000000,,,70304,308.000000,308.000000,,,,,,,
0.0.0.0,336,19:19:42.532941,19:19:42.532941,1,   d      ,3,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,40,576,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,0,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,916,153,,,,,,,,,1630,1465,0.100000,0.100000,0.000000,,,70516,40.000000,576.000000,,,,,,,
0.0.0.0,337,19:19:42.935785,19:19:42.935785,1,   d      ,4,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,40,576,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,0,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,1487,119,,,,,,,,,1585,1597,0.100000,0.100000,0.000000,,,70720,40.000000,576.000000,,,,,,,
0.0.0.0,338,19:19:48.548785,19:19:48.548785,0,          ,4,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,70924,0.000000,0.000000,,,,,,,
0.0.0.0,339,19:19:48.554957,19:19:48.554957,1,   d      ,11,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,100.0.0.2,tcp,59790,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,40,576,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,0,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,4309,119,,,,,,,,,1055,1465,0.100000,0.100000,0.000000,,,71136,40.000000,576.000000,,,,,,,
0.0.0.0,340,19:19:49.860957,19:19:49.860957,1,   s      ,3,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,4,2,2,1232,1152,80,0,0,0,-0.000000,0.000000,0.000000,0.000000,2,2,0,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,916,155,,,,,,,,,1630,1465,0.100000,0.100000,0.000000,,,71340,576.000000,40.000000,,,,,,,
0.0.0.0,341,19:19:56.671265,19:19:56.671265,1,   &      ,4,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Error,,,,0,0,0,0,0,0,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ?,,,,,,,,,,,,,,,,,ERR,,,,,,,,,,,,,,822476800,1023803392,2693.136640,2693.136640,0.000000,,,71552,0.000000,0.000000,,,,,,,
0.0.0.0,342,19:19:57.157521,19:19:57.157521,0,    Sx    ,11,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,100.0.0.2,tcp,59790,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,RST,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,71764,0.000000,0.000000,,,,,,,
0.0.0.0,343,19:20:00.584957,19:20:00.584957,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,50462992,37748737,40.1,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,71976,0.000000,0.000000,,,,,,,
0.0.0.0,344,19:20:02.094957,19:20:02.094957,0,          ,4,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,72188,0.000000,0.000000,,,,,,,
0.0.0.0,345,19:20:04.909421,19:20:04.909421,1,   s      ,11,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,100.0.0.2,tcp,59790,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,576,40,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,1,0,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,4309,119,,,,,,,,,1055,1465,0.100000,0.100000,0.000000,,,72400,576.000000,40.000000,,,,,,,
0.0.0.0,346,19:20:06.695421,19:20:06.695421,0,          ,3,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,72612,0.000000,0.000000,,,,,,,
0.0.0.0,347,19:20:11.585853,19:20:11.585853,1,   d      ,11,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,100.0.0.2,tcp,59790,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,40,576,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,0,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,4309,119,,,,,,,,,1055,1465,0.100000,0.100000,0.000000,,,72824,40.000000,576.000000,,,,,,,
0.0.0.0,348,19:20:13.309853,19:20:13.309853,1,   s      ,3,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,576,40,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,1,0,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,916,159,,,,,,,,,1630,1465,0.100000,0.100000,0.000000,,,73028,576.000000,40.000000,,,,,,,
0.0.0.0,349,19:20:14.970985,19:20:14.970985,1,   d      ,4,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,4,2,2,1232,80,1152,0,0,0,-0.000000,0.000000,0.000000,0.000000,2,0,2,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,1487,119,0x1001,0x0203,,,,,,,1585,1597,0.100000,0.100000,0.000000,,,73240,40.000000,576.000000,,,,,,,
0.0.0.0,350,19:20:19.182553,19:20:19.182553,1,   s      ,3,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,576,40,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,1,0,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,916,160,,,,,,,,,1630,1465,0.100000,0.100000,0.000000,,,73452,576.000000,40.000000,,,,,,,
0.0.0.0,351,19:20:20.740066,19:20:20.740066,1,   *      ,11,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,100.0.0.2,tcp,59790,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,4,2,2,1232,616,616,0,0,0,-0.000000,0.000000,0.000000,0.000000,2,1,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,4309,119,,,,,,,,,1055,1465,0.100000,0.100000,0.000000,,,73664,308.000000,308.000000,,,,,,,
0.0.0.0,352,19:20:25.322725,19:20:25.322725,1,   d      ,3,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,40,576,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,0,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,916,160,,,,,,,,,1630,1465,0.100000,0.100000,0.000000,,,73876,40.000000,576.000000,,,,,,,
0.0.0.0,353,19:20:25.453489,19:20:25.453489,0,          ,4,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,74080,0.000000,0.000000,,,,,,,
0.0.0.0,354,19:20:30.521857,19:20:30.521857,0,          ,11,0.000000,0.000000,1677602176.000000,0.000000,0.000000,0.000000,,,,,,,102.0.0.15,100.0.0.2,tcp,59790,9001,,,,,,,,,,,,,,,0,,,,Status,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,74292,0.000000,0.000000,,,,,,,
0.0.0.0,355,19:20:31.274337,19:20:31.274337,1,   *      ,3,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,12,5,7,4746,2322,2424,0,0,0,-0.000000,0.000000,0.000000,0.000000,7,3,4,36.842105,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,916,163,,,,,,,,,1630,1465,0.100000,0.100000,0.000000,,,74504,464.399994,346.285706,,,,,,,
0.0.0.0,356,19:20:35.074127,19:20:35.074127,1,   d      ,4,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,46.59.65.88,tcp,38697,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,40,576,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,0,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,1487,119,,,,,,,,,1585,1597,0.100000,0.100000,0.000000,,,74716,40.000000,576.000000,,,,,,,
0.0.0.0,357,19:20:38.126548,19:20:38.126548,1,   d      ,3,0.000000,0.000000,1677602176.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,102.0.0.15,51.15.54.117,tcp,17501,9001,0,0,cs0,cs0,,,64,64,0,0,0x0000,0x0000,,,0,,,,Status,,,,2,1,1,616,40,576,0,0,0,-0.000000,0.000000,0.000000,0.000000,1,0,1,33.333333,0,0,0,0.000000,0,0,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,CON,,,,916,163,,,,,,,,,1630,1465,0.100000,0.100000,0.000000,,,74920,40.000000,576.000000,,,,,,,
